e_form,e_hull,mu_b,gap pbe,a,alpha,beta,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-1.058,1.149,0.471,0.0,3.416,90.0,90.0,4.0,43.0,39.0,14.2,11.52,8.0,53.0,87.0,34.0,76.2,12.959999999999999,87.0,9.012182,98.0,88.987818,31.0020764,26.799169440000004,15.9994,54.8,2430.0,2375.2,830.8799999999999,931.2959999999999,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,147.0,81.0,88.2,26.639999999999997,66.0,1.57,3.44,1.8699999999999999,2.758,0.8184000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.4,1.3599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,7.89,14.285,6.3950000000000005,9.898,1.7547999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-1.058,2.033,0.207,0.0,4.265,90.0,90.0,4.0,39.0,35.0,13.4,10.24,8.0,12.0,87.0,75.0,68.0,22.8,87.0,9.012182,88.90585,79.893668,29.183246399999994,23.88904144,15.9994,54.8,1799.0,1744.2,704.6800000000001,779.856,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,190.0,124.0,96.8,37.279999999999994,66.0,1.22,3.44,2.2199999999999998,2.622,0.9815999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.6800000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,7.89,32.365,24.475,13.514000000000001,7.540400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-1.055,1.56,0.0,0.0,3.881,90.0,90.0,8.0,72.0,64.0,28.2,24.24,8.0,45.0,87.0,42.0,73.0,16.8,87.0,15.9994,178.49,162.4906,65.87874000000001,59.85520799999999,15.9994,54.8,2506.0,2451.2,981.4799999999999,1112.016,54.8,4.0,16.0,12.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,175.0,109.0,103.0,44.4,66.0,1.3,3.44,2.1399999999999997,2.7800000000000002,0.792,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,2.0,2.4,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,18.0,12.0,9.0,3.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,22.2,13.094999999999999,12.631,4.231199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-1.054,1.458,0.993,0.0,4.374,90.0,90.0,8.0,91.0,83.0,37.8,35.760000000000005,8.0,18.0,87.0,69.0,66.0,25.2,87.0,15.9994,231.03586,215.03646,92.574812,91.89049440000001,15.9994,54.8,3695.0,3640.2,1140.8799999999999,1303.2959999999998,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,200.0,134.0,112.0,55.2,66.0,1.5,3.44,1.94,2.836,0.7248,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,14.0,14.0,3.2,4.32,0.0,5.0,20.0,15.0,8.6,4.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.0,3.6,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.6,5.76,2.0,9.105,25.18,16.075,13.709,5.5248,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.8,82.55999999999999,12.0,0,0,0,0.0
-1.052,1.466,1.0,0.0,4.232,90.0,90.0,8.0,68.0,60.0,27.2,23.04,8.0,35.0,87.0,52.0,70.4,19.919999999999998,87.0,15.9994,167.259,151.25959999999998,63.26543999999999,56.71924799999999,15.9994,54.8,2607.0,2552.2,908.28,1024.176,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,189.0,123.0,106.6,48.72,66.0,1.24,3.44,2.2,2.7520000000000002,0.8255999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.0,2.4,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,9.105,30.585,21.48,14.282,6.5212,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-1.049,1.28,0.601,0.0,4.202,90.0,90.0,8.0,78.0,70.0,34.6,31.920000000000005,8.0,41.0,87.0,46.0,73.0,16.8,87.0,15.9994,195.084,179.0846,83.60979999999999,81.13248000000002,15.9994,54.8,2041.4,1986.6000000000001,828.36,928.2720000000002,54.8,3.0,16.0,13.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,187.0,121.0,104.2,45.839999999999996,66.0,1.27,3.44,2.17,2.774,0.7992,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,24.0,18.0,11.8,6.959999999999999,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.4,2.2399999999999998,2.0,9.105,28.865,19.759999999999998,14.24,6.161999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-1.049,0.301,0.239,0.0,5.272,90.0,90.0,8.0,43.0,35.0,19.2,13.439999999999998,8.0,53.0,87.0,34.0,75.6,13.680000000000001,87.0,15.9994,98.0,82.0006,41.90884,31.091327999999997,15.9994,54.8,2430.0,2375.2,790.434,882.7608,54.8,7.0,16.0,9.0,13.2,3.3600000000000003,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,147.0,81.0,95.4,35.28,66.0,1.9,3.44,1.54,2.8240000000000003,0.7392,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.2,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4,1.0399999999999998,2.0,9.105,14.285,5.18,10.534,1.7147999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.048,0.837,0.876,0.0,3.778,90.0,90.0,8.0,44.0,36.0,18.2,12.24,8.0,46.0,87.0,41.0,72.6,17.28,87.0,15.9994,101.07,85.0706,40.00194,28.803048,15.9994,54.8,2607.0,2552.2,990.8799999999999,1123.2959999999998,54.8,5.0,16.0,11.0,12.2,4.5600000000000005,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,153.0,87.0,99.4,40.08,66.0,1.63,3.44,1.81,2.83,0.732,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,0.7200000000000001,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,9.105,13.51,4.404999999999999,10.767,1.9943999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-1.048,1.603,-0.002,0.0,4.472,90.0,90.0,8.0,57.0,49.0,22.8,17.76,8.0,13.0,87.0,74.0,71.6,23.440000000000005,87.0,15.9994,138.90547,122.90607000000001,52.365054,43.638784799999996,15.9994,54.8,1193.0,1138.2,489.48,521.616,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,104.8,46.56,66.0,1.1,3.44,2.34,2.72,0.8639999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,36.8975,27.7925,17.2775,9.806999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.045,1.476,0.4,0.0,3.714,90.0,90.0,8.0,42.0,34.0,15.6,10.559999999999999,8.0,50.0,87.0,37.0,75.8,13.440000000000001,87.0,15.9994,95.96,79.9606,33.65264,24.922943999999998,15.9994,54.8,2896.0,2841.2,796.6800000000001,890.256,54.8,2.0,16.0,14.0,11.2,5.76,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,154.0,88.0,98.6,39.12,66.0,1.31,3.44,2.13,2.758,0.8183999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,22.89,13.785,13.178999999999998,4.888799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-1.045,0.225,0.063,0.0,5.579,90.0,90.0,8.0,80.0,72.0,29.4,25.679999999999996,8.0,53.0,87.0,34.0,77.0,12.0,87.0,15.9994,200.59,184.5906,69.31764000000001,63.981888000000005,15.9994,54.8,2430.0,2375.2,565.744,745.7023999999999,54.8,7.0,16.0,9.0,13.4,3.12,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,147.0,81.0,95.4,35.28,66.0,1.9,3.44,1.54,2.8440000000000003,0.7152,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,26.0,20.0,10.2,6.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,25.2375862069,16.1325862069,13.36751724138,5.115020689656,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,4,6,3.3806170189140663
-1.045,1.223,-0.149,0.0,3.636,90.0,90.0,8.0,29.0,21.0,15.0,8.4,8.0,43.0,87.0,44.0,73.6,16.080000000000002,87.0,15.9994,63.546,47.5466,31.882240000000003,19.059408,15.9994,54.8,1941.0,1886.2,692.634,765.4008,54.8,4.0,16.0,12.0,12.6,4.08,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,160.0,94.0,98.0,38.4,66.0,1.54,3.44,1.9,2.752,0.8256,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.6,1.7599999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,16.69,7.585000000000001,11.015,2.2920000000000003,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.043,0.777,0.8,0.0,3.774,90.0,90.0,8.0,32.0,24.0,16.4,10.08,8.0,55.0,87.0,32.0,79.0,9.6,87.0,15.9994,72.64,56.6406,35.296640000000004,23.156688,15.9994,54.8,1811.0,1756.2,637.36,699.072,54.8,8.0,16.0,8.0,14.0,2.4,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,90.0,28.8,66.0,1.83,3.44,1.6099999999999999,2.832,0.7296,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.8,0.96,2.0,9.105,23.005,13.899999999999999,12.209999999999999,4.318,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,4,6,3.3806170189140663
-1.04,1.674,0.602,0.0,3.739,90.0,90.0,8.0,25.0,17.0,12.6,5.5200000000000005,8.0,52.0,87.0,35.0,78.2,10.559999999999999,87.0,15.9994,54.938045,38.938645,26.204349,12.245938800000001,15.9994,54.8,1687.0,1632.2,674.08,743.1360000000001,54.8,7.0,16.0,9.0,13.8,2.7199999999999998,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,139.0,73.0,89.6,28.32,66.0,1.55,3.44,1.89,2.754,0.8231999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.8,0.7200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,20.44,11.335,11.64851724138,3.5165931034480002,9.105,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,227.0,215.0,96.0,100.8,12.0,-2,4,6,3.3806170189140663
-1.04,0.506,0.02,0.0,3.996,90.0,90.0,8.0,83.0,75.0,36.4,34.08,8.0,54.0,87.0,33.0,80.2,10.479999999999999,87.0,15.9994,208.9804,192.981,88.63712000000001,87.16526400000001,15.9994,54.8,3459.0,3404.2,833.5600000000001,1050.1760000000002,54.8,7.0,16.0,9.0,14.0,2.8,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,151.0,85.0,99.4,40.08,66.0,1.9,3.44,1.54,2.848,0.7104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,29.0,23.0,13.6,9.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,32.95,23.845000000000002,14.984,7.186400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,48.4,58.239999999999995,12.0,-2,3,5,3.2732683535398857
-1.037,1.142,0.335,0.0,3.997,90.0,90.0,8.0,91.0,83.0,38.4,36.48,8.0,18.0,87.0,69.0,67.8,23.04,87.0,15.9994,231.03586,215.03646,94.250212,93.90097440000002,15.9994,54.8,2739.0,2684.2,949.68,1073.8560000000002,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,200.0,134.0,107.8,50.160000000000004,66.0,1.5,3.44,1.94,2.804,0.7632,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,14.0,14.0,3.2,4.32,0.0,5.0,23.0,18.0,9.2,5.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.0,6.0,2.0,9.105,25.18,16.075,13.341,5.0832,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.0,81.6,12.0,0,0,0,0.0
-1.035,1.076,0.011,0.0,3.635,90.0,90.0,8.0,77.0,69.0,22.8,21.68,8.0,60.0,87.0,27.0,78.8,9.84,87.0,15.9994,192.217,176.2176,53.43934772,55.511060912000005,15.9994,54.8,2739.0,2684.2,767.374,855.0887999999999,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,141.0,75.0,92.0,31.2,66.0,1.61,3.44,1.8299999999999998,2.826,0.7367999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,23.0,20.0,8.8,5.680000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,16.48,7.375,11.601,2.9952,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,3,5,3.2732683535398857
-1.035,1.259,0.817,0.0,3.855,90.0,90.0,8.0,76.0,68.0,24.4,20.639999999999997,8.0,43.0,87.0,44.0,72.2,17.759999999999998,87.0,15.9994,190.23,174.23059999999998,57.21903999999999,53.20438399999999,15.9994,54.8,3306.0,3251.2,1082.28,1232.976,54.8,4.0,16.0,12.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,160.0,94.0,100.4,41.28,66.0,1.54,3.44,1.9,2.8120000000000003,0.7535999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.6,1.9200000000000004,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,4.0,22.0,18.0,8.8,5.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,16.69,7.585000000000001,11.619,3.0168,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-1.034,0.697,0.396,0.0,3.898,90.0,90.0,8.0,45.0,37.0,22.2,17.04,8.0,50.0,87.0,37.0,74.0,15.6,87.0,15.9994,102.9055,86.90610000000001,49.37274,40.048007999999996,15.9994,54.8,2896.0,2841.2,1059.48,1205.616,54.8,6.0,16.0,10.0,12.6,4.08,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,154.0,88.0,98.8,39.36,66.0,2.16,3.44,1.2799999999999998,2.952,0.5856,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,6.6,0.9599999999999997,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.4,1.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.2,2.0,9.105,15.69,6.584999999999999,11.328999999999999,2.6687999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,3,5,3.2732683535398857
