e_form,e_hull,mu_b,vpa,gap pbe,a,c,alpha,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-1.957,-0.055,0.0,14.485,0.0,5.779,8.248,90.0,90.0,0.817,8.0,89.0,81.0,32.0,28.8,8.0,14.0,87.0,73.0,68.0,22.8,87.0,15.9994,227.0,211.0006,76.57328,72.688656,15.9994,54.8,1323.0,1268.2,544.4660000000001,587.5992,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,111.6,54.720000000000006,66.0,1.1,3.44,2.34,2.6700000000000004,0.9239999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.4,1.8400000000000003,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,44.5125,35.4075,17.6315,10.7524,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,3,5,3.2732683535398857
-1.957,0.817,0.04,16.096,0.0,4.318,4.318,90.0,90.0,2.774,8.0,92.0,84.0,29.8,26.160000000000004,8.0,20.0,87.0,67.0,73.0,21.2,87.0,15.9994,238.02891,222.02951,72.189742,67.4284104,15.9994,54.8,1408.0,1353.2,532.48,573.216,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,196.0,130.0,102.6,43.92,66.0,1.38,3.44,2.06,2.7760000000000002,0.7968,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,3.0,3.0,0.6,0.96,0.0,6.0,15.0,9.0,7.8,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,5.8,5.68,2.0,9.105,22.175,13.07,13.903,5.757599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,53.0,49.2,12.0,-2,3,5,3.2732683535398857
-1.956,0.907,0.0,13.706,0.0,4.092,4.092,90.0,90.0,2.19,8.0,68.0,60.0,28.4,24.48,8.0,35.0,87.0,52.0,75.2,16.08,87.0,15.9994,167.259,151.25959999999998,66.79344,60.952847999999996,15.9994,54.8,1770.0,1715.2,487.896,519.7152,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,189.0,123.0,105.2,47.04,66.0,1.24,3.44,2.2,2.7039999999999997,0.8832000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,9.105,33.285,24.179999999999996,18.237000000000002,10.958400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.956,1.039,0.718,10.942,0.0,3.796,3.796,90.0,90.0,1.759,8.0,40.0,32.0,17.8,11.76,8.0,44.0,87.0,43.0,71.4,18.72,87.0,15.9994,91.224,75.22460000000001,38.832049,27.399178799999998,15.9994,54.8,2128.0,2073.2,762.28,848.976,54.8,4.0,16.0,12.0,11.8,5.04,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,175.0,109.0,102.4,43.68,66.0,1.33,3.44,2.11,2.6399999999999997,0.9600000000000002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.4,1.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.8,0.7200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,23.195,14.09,12.199517241379999,4.3981931034479995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,-2,4,6,3.3806170189140663
-1.956,0.757,0.162,12.322,0.0,3.95,3.95,90.0,90.0,0.537,8.0,75.0,67.0,32.6,29.520000000000003,8.0,27.0,87.0,60.0,68.4,22.32,87.0,15.9994,186.207,170.20759999999999,78.29104,74.749968,15.9994,54.8,3459.0,3404.2,1041.8799999999999,1184.4959999999999,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,196.0,130.0,109.0,51.6,66.0,1.2,3.44,2.24,2.684,0.9071999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,21.0,15.0,9.8,4.5600000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,16.0,14.0,5.4,4.24,2.0,9.105,32.05,22.944999999999997,14.803999999999998,6.898399999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-1.954,0.211,0.2,11.902,1.049,3.75,4.232,90.0,90.0,2.827,8.0,32.0,24.0,15.8,9.36,8.0,46.0,87.0,41.0,77.2,12.479999999999999,87.0,15.9994,72.64,56.6406,34.31594,21.979847999999997,15.9994,54.8,2183.0,2128.2,711.76,788.3520000000001,54.8,5.0,16.0,11.0,13.4,3.3599999999999994,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,153.0,87.0,94.2,33.839999999999996,66.0,1.63,3.44,1.81,2.7920000000000003,0.7776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,7.4,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,9.105,23.005,13.899999999999999,12.666,4.2732,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,4,6,3.3806170189140663
-1.954,0.1,0.799,9.425,0.0,4.977,7.262,90.0,90.0,0.07,8.0,26.0,18.0,12.4,5.44,8.0,55.0,87.0,32.0,76.8,12.24,87.0,15.9994,55.845,39.8456,25.629640000000002,12.086144,15.9994,54.8,1811.0,1756.2,579.6800000000001,629.856,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,141.0,75.0,94.2,33.839999999999996,66.0,1.31,3.44,2.13,2.692,0.8976,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6,1.4400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,22.89,13.785,12.187000000000001,4.2812,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-1.953,1.102,0.019,12.73,0.0,3.993,3.993,90.0,90.0,0.644,8.0,90.0,82.0,37.8,35.760000000000005,8.0,16.0,87.0,71.0,66.2,24.96,87.0,15.9994,232.03806,216.03866,93.24865199999999,92.69910239999999,15.9994,54.8,3459.0,3404.2,1129.28,1289.3760000000002,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,111.0,54.0,66.0,1.3,3.44,2.1399999999999997,2.7039999999999997,0.8832000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.4,1.6799999999999997,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,4.0,21.0,17.0,8.6,4.959999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,32.37,23.264999999999997,14.868,7.0008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-1.953,0.204,0.4,15.973,0.464,6.703,6.703,49.4,49.4,-4.235,8.0,58.0,50.0,22.2,17.04,8.0,15.0,87.0,72.0,68.0,22.8,87.0,15.9994,140.116,124.11660000000002,50.33204,41.199168,15.9994,54.8,1357.77,1302.97,518.634,556.6007999999999,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,106.8,48.96,66.0,1.12,3.44,2.32,2.668,0.9263999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,11.0,7.0,6.6,1.7599999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,22.0,21.0,5.8,6.4799999999999995,2.0,9.105,37.24,28.135,15.125,8.846,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.953,0.071,0.389,13.15,0.0,4.036,4.036,90.0,90.0,3.303,8.0,56.0,48.0,24.8,20.160000000000004,8.0,9.0,87.0,78.0,65.2,26.160000000000004,87.0,15.9994,137.327,121.3276,57.279039999999995,49.535568,15.9994,54.8,2607.0,2552.2,754.28,839.376,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,215.0,149.0,111.8,54.959999999999994,66.0,0.89,3.44,2.55,2.682,0.9096,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6,1.4400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,63.59,54.485,20.883000000000003,17.082800000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-1.952,0.259,1.179,10.908,0.0,5.227,7.679,90.0,90.0,4.002,8.0,42.0,34.0,18.0,12.0,8.0,49.0,87.0,38.0,72.0,18.0,87.0,15.9994,95.96,79.9606,39.19086,27.829751999999996,15.9994,54.8,2896.0,2841.2,1048.08,1191.9360000000001,54.8,6.0,16.0,10.0,12.0,4.8,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,154.0,88.0,98.2,38.64,66.0,1.66,3.44,1.78,2.8280000000000003,0.7343999999999999,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,9.105,15.69,6.584999999999999,10.839,2.0807999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,3,5,3.2732683535398857
-1.951,0.726,0.599,13.778,0.0,4.099,4.099,90.0,90.0,-0.141,8.0,40.0,32.0,18.2,12.24,8.0,44.0,87.0,43.0,72.6,17.28,87.0,15.9994,91.224,75.22460000000001,39.631079,28.3580148,15.9994,54.8,2128.0,2073.2,812.08,908.7360000000001,54.8,4.0,16.0,12.0,12.2,4.5600000000000005,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,175.0,109.0,99.8,40.56,66.0,1.33,3.44,2.11,2.7060000000000004,0.8808,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.2,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,23.195,14.09,12.151,4.4176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-1.951,0.469,0.4,20.346,0.0,6.107,10.798,90.0,90.0,-3.016,8.0,62.0,54.0,24.6,19.919999999999998,8.0,4.0,87.0,83.0,57.6,35.279999999999994,87.0,15.9994,150.36,134.3606,56.76520000000001,48.918960000000006,15.9994,54.8,1345.0,1290.2,364.372,392.2512,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,220.0,154.0,123.2,68.64000000000001,66.0,0.82,3.44,2.62,2.462,1.1736,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.2,1.92,0.0,1.0,8.0,7.0,5.4,1.7599999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,90.7225,81.61749999999999,30.253499999999995,25.3782,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,0,0,0,0.0
-1.951,1.527,0.026,15.782,0.0,4.289,4.289,90.0,90.0,4.378,4.0,92.0,88.0,24.0,27.2,8.0,20.0,87.0,67.0,69.6,20.880000000000003,87.0,9.012182,238.02891,229.016728,59.007858399999996,71.60842063999999,15.9994,54.8,1560.0,1505.2,626.48,686.016,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,7.0,5.0,3.0,1.6,2.0,66.0,196.0,130.0,98.0,39.2,66.0,1.38,3.44,2.06,2.654,0.9431999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,0.0,20.0,20.0,5.2,5.92,2.0,7.89,20.025,12.134999999999998,11.046000000000001,3.5915999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.6,55.92,12.0,-2,4,6,3.3806170189140663
-1.951,0.021,0.0,15.992,0.0,5.817,8.231,90.0,90.0,0.336,8.0,89.0,81.0,38.6,36.720000000000006,8.0,14.0,87.0,73.0,69.2,22.08,87.0,15.9994,227.0,211.0006,95.11764000000001,94.941888,15.9994,54.8,1323.0,1268.2,344.34399999999994,391.4624,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,109.0,51.6,66.0,1.1,3.44,2.34,2.684,0.9071999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,26.0,23.0,9.4,6.640000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,44.5125,35.4075,19.41301724138,12.369620689656,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,0,0,0,0.0
-1.95,0.386,0.0,13.655,0.355,5.487,8.46,90.0,90.0,-6.698,8.0,60.0,52.0,25.8,21.360000000000003,8.0,19.0,87.0,68.0,67.8,23.04,87.0,15.9994,144.242,128.24259999999998,59.02914,51.635688,15.9994,54.8,2237.0,2182.2,739.08,821.1360000000001,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,201.0,135.0,108.2,50.64,66.0,1.14,3.44,2.3,2.748,0.8303999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,9.0,3.0,6.6,0.9599999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,3.8,2.4799999999999995,2.0,9.105,34.81,25.705000000000002,15.153,7.8628,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-1.949,0.797,0.319,12.024,0.0,3.917,3.917,90.0,90.0,0.535,8.0,71.0,63.0,27.6,23.52,8.0,41.0,87.0,46.0,71.0,19.2,87.0,15.9994,174.9668,158.9674,64.19300000000001,57.83232,15.9994,54.8,2430.0,2375.2,906.0799999999999,1021.5360000000001,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,187.0,121.0,106.4,48.480000000000004,66.0,1.27,3.44,2.17,2.698,0.8904,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,17.0,11.0,8.4,3.4400000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,28.865,19.759999999999998,14.093,5.9856,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-1.948,0.09,0.0,15.065,0.0,5.73,8.14,90.0,90.0,-0.136,8.0,80.0,72.0,32.2,29.04,8.0,13.0,87.0,74.0,69.0,22.4,87.0,15.9994,200.59,184.5906,77.498734,73.7992008,15.9994,54.8,1193.0,1138.2,318.34399999999994,349.8624,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,107.4,49.68,66.0,1.1,3.44,2.34,2.684,0.9071999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,26.0,23.0,9.4,6.640000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,36.8975,27.7925,17.89001724138,10.542020689656,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,0,0,0,0.0
